Company,Cluster,Industry
6C58F28f7037#02,7,Financial Services
62f93dD180&2489,10,Financial Services
AcFBCBb11D1_a1E,9,Financial Services
Bd174ca65%627a5,7,Financial Services
6Fd6F19f72CA!3d,24,Consumer Defensive
85+92321C0BFd1d,18,Consumer Defensive
e7783f4dEc99@D1,3,Consumer Defensive
19755c3^22723c0,32,Utilities
3FD2413bF1^6b3C,24,Energy
537877E7bA^316a,2,Technology
5_82dD6A698b639,2,Technology
308548c_6cf7B8D,8,Technology
4aad4dA43Fd8Ff#,9,Technology
c176D&FC210963b,2,Technology
AE8d36Fb0DA6%3E,5,Comsumer Cyclical
DA90E4161c&93B1,32,Comsumer Cyclical
050B6B39^CdBe1D,12,Comsumer Cyclical
1C2673DF61e^B93,18,Comsumer Cyclical
e395$0D5E0307c5,2,Comsumer Cyclical
c3e195A!9917FAf,25,Comsumer Cyclical
d-14157B48bf296,25,Real Estate
FAb86!211e24aE0,34,Real Estate
250C3b4aCE9=400,12,Real Estate
F61c90b79809@74,32,Real Estate
0817911ad#59C63,4,Healthcare
0aa1fb34051*f63,15,Healthcare
8f!50E797A0Ce7e,15,Healthcare
FF6d071f53&3eE9,2,Healthcare
0Ad=104c0CD255E,24,Communication Services
E#E92Df7523a83C,8,Communication Services
49020794C!06bAC,4,Communication Services
1fB8fF85a67_Ba1,8,Communication Services
8a8B539e-932f41,10,Communication Services
249c1679AF8_926,14,Communication Services
67=D8D3C9be19a6,2,Communication Services
3a5^950ED1789bC,24,Communication Services
e474b1&C7C26033,4,Industrials
fAe054c805636-0,15,Basic Materials
2b8447f3c#7206B,32,Basic Materials
3897736&F27D29c,32,Basic Materials
1599384A_DFa26D,6,Basic Materials
73CEe05355eAd-3,3,Basic Materials
!D490357f2C32aC,15,Basic Materials
060B04!E456276B,32,Basic Materials
906255d$80b6eF6,7,Financial Services
4-e4a9bb2D4Be39,3,Financial Services
5A8-2c0E156F77a,12,Financial Services
-ff654bB17906d7,7,Financial Services
E310519aBd!1133,7,Financial Services
Ee8b9f36+0A6B78,7,Financial Services
Ac96e9983FBA+4b,3,Financial Services
918a00A7D1bAC9+,7,Financial Services
68$75B665dD9df9,7,Financial Services
7FE3307Ad6&c38b,7,Financial Services
5a417269A!357AF,8,Financial Services
a_FD33DEFc07d2F,14,Financial Services
14C5A20E*726E02,7,Financial Services
%4Bec857c9b63FE,7,Financial Services
a733aB31Be5DD3-,7,Financial Services
a593%83855845A9,7,Financial Services
B703a9E0A!38506,7,Financial Services
4cF02a!59D5dDA1,8,Financial Services
8608Dc1fE1361_e,12,Consumer Defensive
BfE^B1E2487FE39,31,Consumer Defensive
a_0be07D932f559,7,Consumer Defensive
2630FF1072d24%4,18,Consumer Defensive
0-2aE87535De843,31,Consumer Defensive
69C0$BD560d942C,25,Consumer Defensive
2D366f4fe8b$81C,5,Consumer Defensive
fC2b08&0eE5F107,24,Consumer Defensive
56a75518675&F3B,8,Utilities
c6b6BEF%6d910Ab,7,Utilities
77Fa05776ef6#22,32,Utilities
5b1c10c3Cbe&C3C,4,Utilities
*4C215B67DF1468,32,Utilities
18429c4deAe2$86,2,Utilities
4A7ae7Ce805b4+4,24,Utilities
d4+7e44294F37a4,14,Utilities
317F#9c707e311E,32,Energy
88c9387388A28*9,12,Energy
74897192C692fF%,32,Energy
A3de*60Ad6E2120,32,Energy
6aE59EF7A_0A091,6,Energy
b270f4EDEDb@604,32,Energy
-89D09C16c04582,7,Technology
3468D23f1_aac62,5,Technology
3645B50796+aF75,2,Technology
C7aC754A2aE9$5F,8,Technology
ED2D157132f#004,14,Technology
A-CC3d44CeE6dfc,2,Technology
aC6A107104-F2a7,6,Technology
91B2c96=DB97aF9,5,Technology
73655C*E9fCc3b4,4,Technology
7826d1e_Bd8a420,2,Technology
2BfD48e2820A!bb,2,Technology
d2c483c69F563+2,2,Technology
9434@D1804cdcEE,24,Technology
e3F49Ae=6712283,5,Technology
1C874@b8ED8c738,8,Technology
03eb9a5C92C^33E,18,Technology
4D5C$CFeb9E315E,8,Technology
D078072D8_dD58e,34,Technology
f6945185E!C3959,8,Technology
*5Ba091251D4b06,5,Technology
58c6E759F25&004,15,Technology
38FB@4D20D72c75,7,Technology
-F424c5CE98c14B,24,Technology
%0C7FA9fDAbD1a0,2,Technology
13907448F_da8dC,6,Technology
1ED5FA31eCc_6eb,15,Technology
2a0e2Aa32@85356,24,Technology
B4A1F!bD2c89EEF,6,Technology
395#846d8C02764,2,Technology
AFCeC6c278a2^0E,24,Technology
d4B23BB1^1E9255,25,Technology
1BBa54&848Fc0Ee,32,Technology
A_FC597734cb0f7,18,Comsumer Cyclical
A72a986cf8DD0*7,8,Comsumer Cyclical
75a2ccE4d62$838,6,Comsumer Cyclical
A6*9AFa5D126C72,5,Comsumer Cyclical
3CC603b59c55f-8,18,Comsumer Cyclical
04_C135fDc1B1c7,2,Comsumer Cyclical
C9e656995c8&FF1,7,Comsumer Cyclical
96fE4eD39!051FE,2,Comsumer Cyclical
2D#F36Ce602329b,24,Comsumer Cyclical
1BF6d1D62b-6815,18,Comsumer Cyclical
%fa04A2c2d06937,32,Comsumer Cyclical
B393Cd38FC6_447,18,Comsumer Cyclical
85C545c82900&30,18,Comsumer Cyclical
e7c37F55-19256C,3,Comsumer Cyclical
a78173eCc63a0=5,18,Comsumer Cyclical
B4eFdEb101@E368,18,Comsumer Cyclical
f98CCbd59eC4e%F,28,Comsumer Cyclical
6C42^e0a952EDaE,34,Comsumer Cyclical
4d3E31@36691e12,14,Comsumer Cyclical
5036Fc808b4de8^,24,Comsumer Cyclical
7802+F9239DF075,32,Real Estate
39c38fFbe7D^B0C,18,Real Estate
9F6F8F95Af193#e,34,Real Estate
e656aB407394+Dd,7,Real Estate
643Da71=C474407,7,Real Estate
3E81^c9E0e53EAd,7,Real Estate
+66df570b57BCbb,31,Real Estate
-1822e115ef85dF,14,Real Estate
29E328&fF908dA8,7,Real Estate
088D$2f70a7EDea,34,Real Estate
C5DD241CbD86Be^,15,Healthcare
=95F11f20cda5F1,15,Healthcare
4c09e9a_F2916Ea,15,Healthcare
9@91a5737fF4c95,24,Healthcare
9Bc3D78F^98d70E,15,Healthcare
00Af3d2b4!DE02B,15,Healthcare
8112E_299A4Be3b,15,Healthcare
!73e4e1de3Ca71D,15,Healthcare
b06$EF48B7E2480,15,Healthcare
1d#292dAd74c3f0,31,Healthcare
7a01e2E7B#C6895,14,Healthcare
535Fc8B&E311b90,14,Healthcare
ef6f96Ef5B0_320,15,Healthcare
545eEc32c40C21_,15,Healthcare
1+31D1573e3b1a0,15,Healthcare
Af9^2a0F838ECA0,7,Healthcare
aDCD48f80a00=68,31,Healthcare
3De0Af1^bA30e43,15,Healthcare
88#243B3fcA10d6,3,Healthcare
0+12F3053703592,15,Healthcare
b4_8dF394d87105,15,Healthcare
96*aFBd5F75d916,15,Healthcare
1056aDCb8424B1-,15,Healthcare
b2cf59=E4A64946,15,Healthcare
68c6EB5Ef4d9d@f,2,Healthcare
aF030eD084404*6,15,Healthcare
a962E88547E&c5A,15,Healthcare
A36E9$E87570051,15,Healthcare
9696F915c4cC9*D,2,Healthcare
beC+DA93f2b3698,15,Healthcare
Cc62E0f925869^A,15,Healthcare
%e0F6b99f002623,15,Healthcare
b3^3139049a861D,31,Healthcare
3dfde71325f1=4B,2,Communication Services
9d1bdEaD70!5A4d,3,Communication Services
3645B50796+aF75,2,Communication Services
0fE0DB%1e165449,31,Communication Services
38030Fb4F0086#B,24,Communication Services
ACbf8426%3CF846,8,Communication Services
6D42c5823c@E4f0,24,Communication Services
2b04+6EcBD05B05,9,Communication Services
B2a090-41f58aa5,24,Communication Services
b4@310417fDb3d4,4,Communication Services
E&601632aCA9731,3,Communication Services
6^9129a570a7940,9,Communication Services
F4e1cf4459c*Fce,24,Communication Services
^5A541F1D844D98,3,Communication Services
08FA735d95^2354,7,Communication Services
7b680E3448d@E2F,3,Communication Services
1#8669bEd309f78,6,Industrials
D32bB312%6fAa39,40,Industrials
A219Fe376$2b9Ed,32,Industrials
BD9@d44a25044c5,32,Industrials
74b-8eBDC23C25e,9,Industrials
5F60a8A9064@a59,32,Industrials
dc&351421e93520,34,Industrials
612868414Ab4D-2,32,Industrials
2104e0B2C03EEE-,6,Industrials
#079c84d20902Ce,3,Industrials
41Bb0ECe%1Db21e,5,Industrials
72+Fee2b89Af12E,31,Industrials
Dfe3d84*FC80cBD,7,Industrials
ffA8=4Af2e9d34C,14,Industrials
598C1B5&F3cEDf6,32,Industrials
58f40683a+B50D3,2,Industrials
c4b1DE34*0525E7,31,Industrials
335B71f4bf!41fb,18,Industrials
37$a34c51657E32,25,Industrials
8FC!EA84ED2c21d,5,Industrials
255633D*7461FC0,9,Industrials
F99A587Bf0a71%c,5,Industrials
fAe02750*c29DC0,9,Industrials
B1B20$b265dfA57,32,Industrials
e632FdE!084B4f6,8,Industrials
59#29ef2117971c,12,Industrials
B256276D0A0*5c5,25,Industrials
c7#80a5b08FC796,32,Industrials
$DdB5890e3E4964,2,Industrials
bCC83952Dd0B5+B,32,Basic Materials
5Bf4e35809E=2ba,3,Basic Materials
1DAd@1c0472d5F6,12,Basic Materials
d6d4EfC6Bd+2B78,18,Basic Materials
a9e81406134@Cb5,31,Financial Services
0963C6eB%899f6E,7,Financial Services
4_25b2146655c55,7,Financial Services
d_14Ad1046178c0,7,Financial Services
4654D9B9E+8Ba01,7,Financial Services
F2c5e10C^CD7723,7,Financial Services
345Db311@42363f,7,Financial Services
F13765%Ba3a6c04,7,Financial Services
8E+55d02cfEb5C6,5,Financial Services
4060908862_8470,2,Financial Services
8Deaf3C_866557F,7,Financial Services
2190587BC154$68,14,Financial Services
0617$AF9a539FAb,7,Financial Services
97+Eb7897227b01,7,Financial Services
1096D$017eE0260,8,Consumer Defensive
329cD550B12C-A4,2,Consumer Defensive
!63A3b84cE60cFF,9,Consumer Defensive
1DdE8d2b3e258^2,7,Consumer Defensive
4bc205415f_9608,8,Consumer Defensive
b1fA36804dAA=12,10,Consumer Defensive
fA3F49926a37^66,7,Utilities
f735e09A7C92+27,6,Energy
1fC00D7f6E655+6,32,Energy
16A83d&1D40663e,6,Energy
9%6DBDA5B86d10f,9,Energy
%216020de8CFBc4,2,Energy
4F4a034d40AE%D3,32,Energy
C3a7CD7E6da&504,32,Energy
cDA26&8ce719E03,14,Energy
B32C6284bb918#3,14,Energy
a669AfB8C5b=260,7,Energy
98C71B8F0B2#569,5,Technology
e7D1$23700FB64A,2,Technology
A02d42E17f0^538,5,Technology
6ab8AFA65_49af4,5,Technology
C=dd677e70b5433,7,Technology
8e$f07aaC57a7Bf,5,Technology
9AEf94eB=f97fEB,2,Technology
E8A471EA9_62F41,9,Technology
5eD764741&A3ee2,7,Technology
4f786d04ef886&8,2,Technology
57ad&4373b64DD0,34,Technology
c2af4d3^b73ba53,14,Technology
7c*B279B47285AC,5,Technology
9Ca3b54^db00048,2,Technology
bF07c#6e4eB1F30,2,Technology
3907&d9fb361807,24,Technology
^Bc5607856dEb3b,4,Technology
BE2a+3C093C3a2B,5,Technology
7EDe1@953CC0Ef3,8,Technology
05bf26$a863dF6A,10,Technology
863d!89E16102BC,15,Technology
79e0B6A1b+7B786,18,Technology
09152Bf76B@4D2B,24,Technology
0a692c3=c0752f2,5,Technology
de96-F801a3C426,14,Technology
b365B56bE3A93_5,4,Technology
95Ce62a89&c27B7,4,Technology
BaE7fdcf52735-4,24,Technology
a88e1985f37_Aa4,5,Technology
#09e0c17535B7a1,14,Technology
0e1a90a892B13E*,5,Technology
FD801523%c8F84D,14,Technology
d1F1e#603f9f366,10,Technology
b=5925eed41e345,4,Technology
22fe17A5dDAF7B&,18,Comsumer Cyclical
B0254f98^0e2281,24,Comsumer Cyclical
a096$9520eEd7B8,18,Comsumer Cyclical
94A0CC0*3078d91,6,Comsumer Cyclical
836CD7980eA9^E1,34,Comsumer Cyclical
668b4d7DD03AE5+,10,Comsumer Cyclical
09Da298945F6F3#,32,Comsumer Cyclical
62!338dE9991C8B,34,Comsumer Cyclical
-5707be6Ea6CB74,18,Comsumer Cyclical
5dA3#6AE7Add88f,18,Comsumer Cyclical
7Cd%11943111142,28,Comsumer Cyclical
0e4-706B149c4AE,32,Comsumer Cyclical
66ab8FE15820$B8,8,Comsumer Cyclical
36A6_85f1B56Ff2,7,Comsumer Cyclical
D0098A3856A4@96,24,Comsumer Cyclical
F105e1535_90D46,5,Comsumer Cyclical
92%6fD611416456,40,Comsumer Cyclical
8423C629477613$,34,Comsumer Cyclical
49C3E11c0054eE^,7,Real Estate
A+D0D5aa1637765,7,Real Estate
6e65e7213&74ecD,18,Real Estate
678a5Ee@6Fe807E,7,Real Estate
3031Bf5c4*e84Be,8,Real Estate
1%345D1AB179187,4,Healthcare
65A0A8AC0103BB+,14,Healthcare
0$84Bea0dfC35CE,15,Healthcare
d139E9a306488*4,6,Healthcare
1480E26fD55&07D,2,Healthcare
9263cfF95#Fe00a,15,Healthcare
9DcF48F3e11@B88,15,Healthcare
Aba8204f&0a337f,14,Healthcare
Be448376e70D_0c,15,Healthcare
8B3-B3172bE384D,6,Healthcare
c2C7C09D9!3c6E6,15,Healthcare
cFaa947A*d3eCC3,15,Healthcare
5eEfF74@e0328bC,15,Healthcare
3c#F1441c810Af8,15,Healthcare
214bBEB9@3bd58e,15,Healthcare
56^C7681B7b98CB,15,Healthcare
43*9eC0a5fCf482,15,Healthcare
2916E4%5d1dabB0,14,Healthcare
E2bA68=f9315E90,15,Healthcare
0786_c5ca90C5A1,15,Healthcare
1%345D1AB179187,4,Communication Services
5e3E0FaaeCb_04E,24,Communication Services
6008a36dF!d92D8,10,Communication Services
263a2e0bf5&B2E3,4,Communication Services
0d5f0_14209f5c6,18,Communication Services
8F$944fE5f459c2,8,Communication Services
550+f3dF3f09Dfb,4,Communication Services
d8C8*2F465A75Ed,2,Communication Services
54!2F967a41628C,24,Communication Services
A4C3@Fa28ceab5e,24,Communication Services
98_713662ee1584,2,Communication Services
84CDAD75C9F=1b5,31,Communication Services
E332dD410@91Add,4,Communication Services
29F5-C8b7b3E257,5,Communication Services
a1^D624FdAa97d0,8,Communication Services
d7C61+02D2E3150,18,Communication Services
47AF6+a5160Ac64,7,Industrials
789254606_66417,5,Industrials
+39D311Bb46C732,7,Industrials
6C689477-0c2160,32,Industrials
B755AE99a434f*d,9,Industrials
73fa72&e76A6EfA,6,Industrials
90E-19183046D9b,2,Industrials
%355AA45E33148b,31,Industrials
71d0AD8&c6B505E,24,Industrials
1EFC0968*1858Fa,24,Industrials
=c6d1dC9A2A16fE,2,Industrials
3$5eE9bF538429E,18,Industrials
66!988d3250E0d3,7,Industrials
9D378D5c*7343A5,24,Industrials
A*8d687F7417325,14,Industrials
414c6469C42^766,9,Industrials
D7A8B08282&8C83,14,Industrials
7C8ee0AF2E6^Ed5,7,Industrials
DAD66524a-9c77E,28,Industrials
6030DfCe95f9-81,8,Industrials
82e16743a=b7f9E,9,Industrials
434d02e=c215454,7,Industrials
Aa7b8d58C683*90,8,Industrials
=4b7624ce3F561a,7,Industrials
362E979@264E556,24,Industrials
0606e4!2FB94410,25,Industrials
856748*9aF3Ca05,5,Industrials
3Ab310BA5$EacC6,7,Financial Services
#a4E2E779556C82,3,Financial Services
e42c5FdA1322-0a,5,Financial Services
8a148306Ff7_CE2,3,Financial Services
7E9c3cAD5$C04C1,7,Consumer Defensive
84BaEA1a%99716b,5,Consumer Defensive
424#Bebc41507aC,28,Consumer Defensive
A10c6159&Bbda90,15,Consumer Defensive
0_ABcFDB73b7171,24,Consumer Defensive
28e610A40fea3*8,9,Consumer Defensive
1f6cC5b98%27F5C,3,Consumer Defensive
E725fA279Dd0+4d,14,Utilities
@122b6FF393d1ee,2,Technology
00bD96CE83f1+68,9,Technology
6e&9739c2dE3561,9,Technology
E890cb1f59+8D27,6,Technology
467f7a1E362A*39,2,Technology
98a5E7255fF6^D0,2,Technology
b5D4AB12%eD40Cf,9,Technology
48&21EEAA99D32D,2,Technology
841fEaB0d07e82+,2,Technology
389c3b22-Fc6fE3,40,Technology
19C172633c9F54%,2,Technology
D4FF22642E3&C49,2,Technology
64f90109@f16F43,2,Technology
5e09A+d13335dA8,2,Technology
60c75d291!A9c68,2,Technology
AA2f7e2Ca70756-,24,Comsumer Cyclical
5B&Fbd115258dA2,28,Comsumer Cyclical
04A9^a2646BfF27,8,Comsumer Cyclical
c904fc2fa66b*00,3,Comsumer Cyclical
F0BD5620483@87f,6,Comsumer Cyclical
9548*5198463b26,18,Comsumer Cyclical
493dF5f37!5Bb62,7,Real Estate
7903ABd93f3*77c,24,Real Estate
41FC05f_Ad6e7C7,24,Real Estate
2c2db_5eF587E69,8,Real Estate
0743cB78e_e8dCF,15,Healthcare
7A88a00!805726a,9,Healthcare
EF5bDd4BA$6dd08,8,Healthcare
9b^5B5b0802bC80,24,Healthcare
1c34dD0b0!05155,2,Communication Services
5$3e8257d72c90D,31,Communication Services
C53D5c133083+3d,24,Communication Services
94A+bFbB1c0e35c,8,Communication Services
*9B286217B85d67,2,Industrials
45^57067d6310b2,6,Industrials
5dbC9a*C5787601,5,Industrials
bB0f267aa_C8B65,40,Industrials
4381#0cbe129f63,24,Industrials
47d7dE3E7F@9CDA,2,Industrials
31014da9!724538,32,Industrials
6a_4153eEf85EF2,28,Industrials
Ede5#A6C1EDA3f8,31,Industrials
568F6CE14ACd#71,28,Industrials
14B64dAB_15b534,7,Industrials
48D3+81CB09a864,15,Industrials
#52C7659146c941,24,Industrials
3C!F711b7C15ab6,32,Basic Materials
BbAFff729=92744,15,Basic Materials
f779B98eB66&96D,5,Financial Services
@9A02e6e344E314,6,Financial Services
d95a^c16d94a1Fe,7,Financial Services
98b5Ce8A$F0Cf16,2,Financial Services
Da41CBF43_4dccB,7,Financial Services
!56793cbb0Acc7B,6,Financial Services
2d8F14B588_2405,18,Consumer Defensive
79f3A48CC7564_a,5,Consumer Defensive
a2237398F188-86,5,Consumer Defensive
75C36F0%44D0ebf,9,Energy
3e275569cB062-F,32,Energy
46ba5857f@98B97,32,Energy
dACF256d^43901E,34,Energy
85209&D399DbD4f,2,Technology
c00#9bF85db85F4,2,Technology
b6@E7Ea91Dc371d,8,Technology
A00A645C8aC&E13,5,Technology
B81dB6A2c=e9c3A,2,Technology
59B106e1+3bb449,18,Technology
F1e10270cC593-2,2,Technology
3c0F09caF#8922c,2,Technology
0F4E1Cd51^e8CF7,14,Technology
20C46e23D%cc573,24,Technology
AF7115217EE9@92,28,Technology
1Fd9311D05CB$F3,18,Technology
1%50335e74e44D1,24,Technology
+2E7e5d34126D7c,12,Technology
aC998bf111940+A,34,Comsumer Cyclical
b$9043c551Ff753,8,Comsumer Cyclical
bB89860b5&0BC7A,5,Real Estate
b&99E9B02E3944a,15,Healthcare
c_77d7DFE7B2c4E,15,Healthcare
624f*F2421F4CF5,15,Healthcare
A%63878857DC067,15,Healthcare
ecb*06AB57DaeC0,15,Healthcare
11d70d195!00dB0,15,Healthcare
368C$f9Fa6841d7,15,Healthcare
bd6b7CAf01a_148,15,Healthcare
@FCEfa1C15Cd828,8,Communication Services
AA22=C6B9C03b8D,8,Communication Services
1311d922-80D866,8,Communication Services
988E3CA9a58A6B=,32,Industrials
&582a4146dA7692,8,Industrials
180a0c=8f79909f,32,Basic Materials
E7ef55eAdC580d$,9,Basic Materials
B63C673efD047*7,7,Basic Materials
88be7b91e0B4C4&,7,Financial Services
B7cBa2E^D90C405,7,Financial Services
E5F3A82FA6d964_,7,Financial Services
680315c471FaB=0,3,Financial Services
9a29a679#425E3C,31,Financial Services
347BdA+a99d4D52,5,Financial Services
38a3491F4d6Cf#2,18,Financial Services
44125Cf939b_18f,34,Financial Services
d9880+B782FCC37,24,Financial Services
4Aba11&c6C352d6,14,Financial Services
eC51C2d26e8A94%,2,Financial Services
756d42!4Dcf6633,25,Consumer Defensive
20Da7#4762BCC18,18,Consumer Defensive
583CB_4DD0b47df,34,Utilities
6670186266&4c1b,2,Technology
D63d0850C76*3b3,6,Technology
A39821FfD_aee8D,7,Technology
c+1a1b736503A22,9,Technology
C1^75CFE13A5B96,2,Technology
88AF2&7628a7285,2,Technology
67dfbd07b@01335,8,Technology
8A9A9e097d-8d7B,9,Technology
E09b0b06*c978ea,24,Technology
4c2E07A63a1&C73,8,Technology
fD48F76*F0aE67e,9,Technology
f78D9EE*B360E27,7,Technology
C52B29@40aBC2cD,10,Technology
7eF19edF9aC1_02,18,Comsumer Cyclical
6bc5C9448+A1eb4,18,Comsumer Cyclical
172DC5844CcB63=,31,Comsumer Cyclical
e9$af261ddAF2d1,18,Comsumer Cyclical
!22b4Fa82B95868,18,Comsumer Cyclical
e814d3b!4ccF59c,24,Comsumer Cyclical
e7*872b8A4B52c3,18,Comsumer Cyclical
5e90099b8@7c393,3,Comsumer Cyclical
17da7_b2EB9d747,15,Healthcare
FE69158C4b06$FB,15,Healthcare
+1aaa960A7ae4C9,7,Healthcare
44B^5f61AFaD1c4,15,Healthcare
b0&89f7124838e1,15,Healthcare
25471E0be3506d#,2,Healthcare
75487eDe7bf8B*B,2,Healthcare
C8#274418F0eC13,15,Healthcare
97e010B#dffe92a,5,Communication Services
Aa&7CB6ef5c4aCF,10,Communication Services
E6D645300#0Ff68,7,Communication Services
8b0^19dEABaCF2F,7,Communication Services
c7%fd71f942Fde0,9,Industrials
6Bc3A_409FD19FA,4,Industrials
fCE785E7528e4%4,4,Industrials
7d73f8C5aD055-1,32,Industrials
127F32B2*d9506f,24,Industrials
2&cC2cE422Ffb68,15,Industrials
5F0e5624@952075,32,Industrials
74f29CA7beaC01@,15,Basic Materials
AFdd4aED29A0%Ec,7,Financial Services
8CCecdFa9e9!Eb4,7,Financial Services
F2f65024A#D1df7,5,Financial Services
6E19318_027195E,15,Financial Services
D2=53ca7138cd52,14,Consumer Defensive
7a14488&01fD66e,40,Utilities
69b47F88dAABA*d,32,Utilities
4E9a34e4A82d0-1,32,Energy
0769921+52eCAc7,5,Technology
5D5bd4e26c3=b53,5,Technology
75B8bE+b7aa455B,6,Technology
F2b2d6baE7cBd4&,6,Technology
b7234dd0=fDEB33,24,Technology
BCAb1-3BfB2CfC9,25,Technology
9=9d5e52516bF3e,34,Technology
81-003c3E77a941,28,Technology
8d2eB84c7#44198,5,Technology
-ec376b4401238D,8,Technology
d30f78&56bc867C,2,Technology
fa7151&881bFDC6,5,Technology
-D1A9B0c366DE79,8,Technology
5b5b609d#81AE33,18,Comsumer Cyclical
B-C93D1D40Af26F,7,Comsumer Cyclical
6eB1B810b23B7*0,3,Comsumer Cyclical
E88847c5a7E4&33,18,Comsumer Cyclical
522C+6e51474C81,15,Healthcare
2563CCd3bB!7F12,15,Healthcare
3DC42CD2000^D23,24,Communication Services
7Bb8D10BaF4@0B5,8,Communication Services
82565bdB4CCF0+8,24,Communication Services
F9e12b345cd1a^b,8,Communication Services
7e62296E0695e!8,9,Industrials
33D6d926650=665,2,Industrials
D77d76_a38Dcdf3,32,Industrials
0b!e1c92b53dC3B,6,Industrials
4c2A51ff5e490_7,15,Basic Materials
19f6F13F6-c7582,7,Financial Services
1&277e0DE0D9e23,2,Financial Services
33Da$41A0ebFBAf,7,Financial Services
1918289365f8&40,12,Financial Services
8ed81e7a5*FEB9a,7,Financial Services
4c8B20CfD_d3e15,32,Financial Services
Cb@bBE230acA1e6,2,Consumer Defensive
e=0A897f40C3d65,31,Utilities
cffE2C13637$6C3,14,Utilities
e46d+3825b44dC3,7,Energy
4a^744399EE432e,7,Technology
82$878970580F0E,15,Technology
1+E8325eD6f4566,2,Technology
7e24807f&651d95,2,Technology
00d07c484e-24B3,9,Technology
08aDcE1^71F6519,24,Comsumer Cyclical
cF3554Fc*812867,32,Comsumer Cyclical
213B19b585947+2,15,Healthcare
F6BD4d4d74d@684,15,Healthcare
3B19@3C549bA725,15,Healthcare
E2#8B36AD018C2E,10,Healthcare
97Ac41ffc&1CAFE,15,Healthcare
*9135a0c115E9C1,15,Healthcare
0Fd1#909E78Cbb5,18,Communication Services
11fF4b1858Fd88^,31,Communication Services
b4209c8a3F2$9F2,2,Industrials
e9ff2C3E8d1=9de,5,Industrials
512Da0Cf210%C65,15,Industrials
663e81b$6886e43,7,Financial Services
386F22570_c8b9F,2,Consumer Defensive
FF49865C7aa&1DA,25,Utilities
1ebd1AD95C%0ED1,32,Energy
3C5c31Bc170257+,5,Technology
4%26128068C2D89,2,Technology
8c82F&61797012a,2,Technology
223B8De7EFcb8#d,18,Comsumer Cyclical
E9d5769fE^e8eD3,14,Healthcare
1dFF6CE10_40067,6,Communication Services
25d61d20cc74=43,32,Industrials
548B851327!7654,12,Industrials
3c787D142#a1B74,32,Industrials
0cbB855^DE1Ec94,7,Industrials
268d#A4770F6F8B,15,Basic Materials
EF1A0B773607A1&,7,Financial Services
9E62Cbc7E5C4e_5,7,Financial Services
ae310f1DC7c$72C,5,Financial Services
06CB5ff79F69@Cc,32,Consumer Defensive
6e-fFF2794ec2C7,18,Consumer Defensive
1F6Ad50d91^B13D,32,Energy
%4704a45Ef3d27B,18,Energy
0758A2@82B70418,32,Energy
B57D403e21Cde*a,24,Technology
A2C780f_e98C2a4,2,Technology
6-47b914F1A366b,2,Technology
05^97d7Be7A13bC,2,Technology
b502e3dEB3f$1F5,32,Technology
eAC979e6d76_F75,2,Technology
55bEf%859a1Fa38,24,Comsumer Cyclical
C83e28433F462*e,7,Comsumer Cyclical
00eA9B5328fe6@a,7,Comsumer Cyclical
A2761df13C964-6,18,Comsumer Cyclical
E94c68f8b@41E9c,18,Comsumer Cyclical
94Eda#2c11075c4,3,Comsumer Cyclical
2A80=90c46892Bc,15,Healthcare
cf36E+df7dA7395,15,Healthcare
9F35C13c@D9f7eA,15,Healthcare
0C360d9D!81263b,7,Communication Services
591f4B576A9&78e,24,Communication Services
60044bD8DC22c*c,9,Industrials
530b5034cC6535#,14,Industrials
8%2FDB041AD966a,9,Industrials
0CF9a19F9A1D69&,32,Industrials
4d3e56D2$d1a467,7,Industrials
Aa6d74FD73&8D16,18,Industrials
346DEc0_0e1f4Ff,7,Industrials
2460361Bdd8f&51,7,Financial Services
734eCaD4a20!A1c,7,Financial Services
224E92435A063^7,7,Financial Services
d8B0AEac7b48-04,15,Consumer Defensive
bcF5c0081225#8f,28,Consumer Defensive
53$71618FD28530,10,Energy
40F7+36b6B53Be3,2,Technology
05F3698ec902&10,2,Technology
da9a3A&aCc490f5,8,Technology
EB30bedEf5b97f#,2,Technology
B65cCbB77c&A906,14,Technology
432b3f5e+a99A97,28,Technology
B5B4dc5393c2c0=,15,Technology
21#53FfbCBb493b,5,Technology
46a5a641%0f6581,2,Technology
4bD7953D02!7f0a,14,Technology
943c57e1%deBd35,7,Technology
bb802&E0Bb44E34,9,Technology
5653@bC31aa7880,9,Technology
1-e53311f54Fea1,15,Technology
120c2Fca&069e30,14,Technology
450e!E5Eaa8556D,5,Technology
03650$7E1053cD6,6,Technology
9=aaD609bc16E9a,5,Technology
242CF1A4eff48*D,4,Comsumer Cyclical
77a807=61BE7162,24,Comsumer Cyclical
19F0778e=97E0Ae,2,Comsumer Cyclical
25f682D56$01dF6,32,Comsumer Cyclical
1560+75185D015B,28,Comsumer Cyclical
8e7AbB3%edD7bc6,12,Comsumer Cyclical
85C4c8!B4066D4b,18,Comsumer Cyclical
%9A9B99dfDDA572,18,Comsumer Cyclical
Db6792e38#59384,31,Comsumer Cyclical
6A*72e3010E849f,15,Healthcare
782Ae1f55#b89b8,9,Healthcare
e51548%36816190,15,Healthcare
8e0795&652f5b40,5,Healthcare
F&994CB12676EB3,14,Healthcare
4c=6D682f306641,28,Healthcare
*BBd56E22225457,15,Healthcare
d558CEEa2d7Cf+D,15,Healthcare
